,name,company,year,price,kms_driven,fuel_type
1582,Maruti Suzuki Wagon,Maruti,5,535000.0,18855,Petrol
1583,Maruti Suzuki Swift,Maruti,6,745000.0,41528,Petrol
1584,Maruti Suzuki Swift,Maruti,5,551000.0,35166,Petrol
1585,Fiat Abarth Punto,Fiat,9,897000.0000000001,26762,Petrol
1586,Audi Q5 2.0,Audi,10,2288000.0,58670,Diesel
1587,Hyundai Grand i10,Hyundai,7,575000.0,29964,Petrol
1588,Maruti Suzuki Alto,Maruti,7,289000.0,20572,Petrol
1589,Tata Tiago Revotron,Tata,6,453000.0,44296,Petrol
1590,Mahindra KUV100 NXT,Mahindra,4,700000.0,12000,Petrol
1591,Maruti Suzuki Alto,Maruti,7,291000.0,39262,Petrol
1592,Hyundai Santro Xing,Hyundai,14,142000.0,46733,Petrol
1593,Volkswagen Polo Highline1.2L,Volkswagen,8,699000.0,39200,Petrol
1594,Hyundai Creta 1.6,Hyundai,8,964000.0,67981,Petrol
1595,Honda City ZX,Honda,4,1249000.0,66729,Petrol
1596,Mercedes-Benz CLA 200,Mercedes-Benz,7,2550000.0,13137,Petrol
1597,Volkswagen Polo Highline1.2L,Volkswagen,11,300000.0,47000,Petrol
1598,Volvo XC90 D5,Volvo,6,4500000.0,45000,Diesel
1599,Mahindra XUV300 1.5,Mahindra,5,1299000.0,36770,Diesel
1600,Isuzu D-Max V-Cross,Isuzu,7,1695000.0,67970,Diesel
1601,Honda City SV,Honda,9,658000.0,46910,Petrol
1602,Honda Jazz S,Honda,9,685000.0,34231,Petrol
1603,Tata Safari XZA,Tata,3,2395000.0,13594,Diesel
1604,Hyundai Venue SX,Hyundai,4,925000.0,43000,Diesel
1605,Tata Safari Storme,Tata,10,575000.0,65000,Diesel
1606,Audi A4 2.0,Audi,11,1490000.0,86830,Diesel
1607,Hyundai Creta S,Hyundai,3,1600000.0,72305,Diesel
1608,Honda City V,Honda,9,680000.0,55201,Diesel
1609,Maruti Suzuki Ciaz,Maruti,7,731000.0,37799,Petrol
1610,Maruti Suzuki Wagon,Maruti,13,295000.0,24628,Petrol
1611,Honda WR-V SV,Honda,4,775000.0,24000,Petrol
1612,Maruti Suzuki S-Cross,Maruti,5,1150000.0,34514,Diesel
1613,Mahindra XUV500 W10,Mahindra,8,1050000.0,89000,Diesel
1614,Toyota Innova Crysta,Toyota,6,1900000.0,108810,Diesel
1615,Maruti Suzuki Wagon,Maruti,3,556000.0,3810,Petrol
1616,Jeep Compass Longitude,Jeep,5,1540000.0,43922,Diesel
1617,Maruti Suzuki Celerio,Maruti,4,615000.0,36560,ecofriendly_fuel
1618,Hyundai i10 Sportz,Hyundai,10,455000.0,48137,Petrol
1619,Honda City V,Honda,7,795000.0,44415,Petrol
1620,Honda Amaze 1.2,Honda,10,395000.0,38885,Petrol
1621,Toyota Land Cruiser,Toyota,13,7000000.0,152000,Diesel
1622,Hyundai Verna Fluidic,Hyundai,6,1011000.0,31726,Petrol
1623,Maruti Suzuki S-Presso,Maruti,4,440000.00000000006,75258,Petrol
1624,Maruti Suzuki Swift,Maruti,9,411000.00000000006,34551,Petrol
1625,Hyundai Creta 1.6,Hyundai,7,1157000.0,53459,Diesel
1626,Maruti Suzuki S-Cross,Maruti,4,914000.0,11729,Petrol
1627,Hyundai i20 Sportz,Hyundai,2,950000.0,11000,Diesel
1628,Maruti Suzuki Swift,Maruti,10,409999.99999999994,75000,Petrol
1629,Toyota Urban Cruiser,Toyota,2,1256000.0,15412,Petrol
1630,Honda City V,Honda,7,793000.0,70233,Petrol
1631,Honda Brio S,Honda,11,345000.0,53000,Petrol
1632,Skoda Rapid Ambition,Skoda,10,525000.0,60000,Petrol
1633,Maruti Suzuki Swift,Maruti,7,557000.0,54489,Petrol
1634,Chevrolet Tavera Neo,Chevrolet,8,795000.0,95000,Diesel
1635,Toyota Corolla Altis,Toyota,7,1275000.0,25000,Petrol
1636,Nissan Kicks XV,Nissan,4,1265000.0,31387,Petrol
1637,Maruti Suzuki Celerio,Maruti,4,610000.0,23225,ecofriendly_fuel
1638,Hyundai Grand i10,Hyundai,7,494000.00000000006,35705,Petrol
1639,Honda City VX,Honda,9,680000.0,41000,Diesel
1640,Audi Q7 45,Audi,7,5200000.0,48000,Diesel
1641,Maruti Suzuki Alto,Maruti,10,299000.0,72171,Petrol
1642,Renault Triber RXZ,Renault,4,670000.0,20555,Petrol
1643,Maruti Suzuki Swift,Maruti,5,650000.0,3168,Petrol
1644,Tata Tiago Revotron,Tata,6,475000.0,47751,Petrol
1645,Maruti Suzuki Alto,Maruti,14,200999.99999999997,52151,Petrol
1646,Maruti Suzuki Swift,Maruti,7,426999.99999999994,82914,Diesel
1647,Volkswagen Vento Highline,Volkswagen,11,470000.0,83501,Diesel
1648,Hyundai Elite i20,Hyundai,9,549000.0,61900,Petrol
1649,Hyundai Creta SX,Hyundai,6,1093000.0,37630,Diesel
1650,Hyundai Verna SX,Hyundai,4,1179000.0,63994,Petrol
1651,Maruti Suzuki S-Cross,Maruti,6,875000.0,58000,Diesel
1652,Honda City VX,Honda,7,950000.0,25000,Petrol
1653,Honda City V,Honda,7,745000.0,33246,Petrol
1654,Ford EcoSport Titanium,Ford,8,825000.0,42071,Diesel
1655,Jaguar XE Prestige,Jaguar,7,3299000.0,29999,Diesel
1656,Renault Kwid RXT,Renault,7,315000.0,15507,Petrol
1657,Maruti Suzuki Dzire,Maruti,6,764000.0,15805,Diesel
1658,Maruti Suzuki Celerio,Maruti,10,385000.0,63931,Petrol
1659,Maruti Suzuki Wagon,Maruti,5,550000.0,31295,Petrol
1660,Hyundai Creta SX,Hyundai,7,1025000.0,130000,Diesel
1661,Maruti Suzuki S-Cross,Maruti,3,1156000.0,9400,Petrol
1662,Hyundai Creta SX,Hyundai,9,855000.0000000001,39000,Petrol
1663,Maruti Suzuki Baleno,Maruti,6,582000.0,24749,Petrol
1664,Maruti Suzuki Vitara,Maruti,4,1275000.0,21986,Petrol
1665,BMW 5 Series,BMW,12,1500000.0,81000,Diesel
1666,Volkswagen Vento Highline,Volkswagen,3,1200000.0,37230,Petrol
1667,Hyundai Verna EX,Hyundai,10,525000.0,35856,Petrol
1668,Skoda Yeti Ambiente,Skoda,13,600000.0,137849,Diesel
1669,Renault Kwid 1.0,Renault,5,451999.99999999994,19927,Petrol
1670,Nissan Sunny XL,Nissan,12,249000.00000000003,56000,Petrol
1671,BMW 5 Series,BMW,7,3300000.0,41296,Diesel
1672,Honda Amaze 1.2,Honda,8,445000.0,63882,Petrol
1673,Hyundai Creta S,Hyundai,3,1325000.0,16000,Petrol
1674,Maruti Suzuki Vitara,Maruti,5,1022000.0000000001,50802,Diesel
1675,Hyundai i20 Magna,Hyundai,10,375000.0,45195,Petrol
1676,Maruti Suzuki Wagon,Maruti,6,420000.0,86955,ecofriendly_fuel
1677,Kia Sonet GTX,Kia,4,1104000.0,20879,Petrol
1678,Hyundai Elite i20,Hyundai,8,595000.0,5000,Petrol
1679,Maruti Suzuki Wagon,Maruti,10,299000.0,44480,Petrol
1680,Hyundai Santro Sportz,Hyundai,6,529000.0,39717,ecofriendly_fuel
1681,Mahindra TUV300 T8,Mahindra,7,623000.0,32549,Diesel
1682,Mahindra Thar LX,Mahindra,4,1575000.0,10900,Petrol
1683,Audi Q3 35,Audi,9,1490000.0,90000,Diesel
1684,Maruti Suzuki XL6,Maruti,4,990000.0,38598,Petrol
1685,Tata Tigor EV,Tata,3,1135000.0,17294,ecofriendly_fuel
1686,Skoda Superb Elegance,Skoda,14,800000.0,135000,Petrol
1687,Maruti Suzuki Swift,Maruti,5,695000.0,46027,Petrol
1688,Renault Duster RXL,Renault,10,480000.0,46525,Petrol
1689,Tata Harrier XZ,Tata,5,1551000.0,24500,Diesel
1690,Honda City VX,Honda,8,775000.0,48793,Petrol
1691,Hyundai i10 Sportz,Hyundai,10,325000.0,85500,Petrol
1692,Maruti Suzuki Swift,Maruti,7,689000.0,34088,Petrol
1693,Maruti Suzuki Baleno,Maruti,5,719000.0,19921,Petrol
1694,Honda Brio V,Honda,12,239000.0,75000,Petrol
1695,Maruti Suzuki Alto,Maruti,12,260000.0,99203,Petrol
1696,Jeep Compass Limited,Jeep,5,1350000.0,57000,Diesel
1697,Maruti Suzuki Ciaz,Maruti,6,844999.9999999999,35829,Petrol
1698,Audi A4 2.0,Audi,11,1350000.0,89332,Diesel
1699,Audi Q7 45,Audi,5,5400000.0,22000,Diesel
1700,Maruti Suzuki Vitara,Maruti,8,821000.0000000001,59706,Diesel
1701,BMW X1 sDrive20d,BMW,13,800000.0,75000,Diesel
1702,Kia Sonet HTK,Kia,3,1550000.0,9914,Diesel
1703,Hyundai Grand i10,Hyundai,9,496000.0,81298,Petrol
1704,BMW X1 sDrive20d,BMW,5,3785000.0,29221,Diesel
1705,Hyundai Creta E,Hyundai,7,828999.9999999999,34766,Petrol
1706,Maruti Suzuki Wagon,Maruti,10,341000.0,20138,Petrol
1707,Honda WR-V VX,Honda,7,649000.0,47000,Petrol
1708,Hyundai Grand i10,Hyundai,5,659000.0,27113,Petrol
1709,Maruti Suzuki Wagon,Maruti,4,699000.0,7506,Petrol
1710,Honda Amaze 1.2,Honda,6,585000.0,77200,Petrol
1711,Hyundai Grand i10,Hyundai,8,541000.0,34258,Petrol
1712,Hyundai Elite i20,Hyundai,9,446000.0,54136,Petrol
1713,Hyundai Elite i20,Hyundai,7,675000.0,28000,Petrol
1714,Volkswagen Vento Comfortline,Volkswagen,10,550000.0,56000,Diesel
1715,MG Hector Plus,MG,3,1700000.0,19000,Petrol
1716,Maruti Suzuki Wagon,Maruti,6,467000.0,84065,Petrol
1717,Maruti Suzuki Ertiga,Maruti,5,1044999.9999999999,37523,Petrol
1718,Maruti Suzuki Vitara,Maruti,6,875000.0,82000,Diesel
1719,Hyundai i20 Magna,Hyundai,13,259000.0,41123,Petrol
1720,Chevrolet Cruze LTZ,Chevrolet,9,690000.0,72000,Diesel
1721,Maruti Suzuki Ritz,Maruti,10,321000.0,65247,Petrol
1722,Honda Brio VX,Honda,7,575000.0,56861,Petrol
1723,Hyundai Grand i10,Hyundai,6,545000.0,41100,Petrol
1724,Maruti Suzuki Wagon,Maruti,10,299000.0,56932,Petrol
1725,Toyota Camry Hybrid,Toyota,7,1889999.9999999998,20000,Petrol
1726,Honda City VX,Honda,3,1450000.0,4275,Petrol
1727,Hyundai Elite i20,Hyundai,7,591000.0,20281,Petrol
1728,Maruti Suzuki Baleno,Maruti,5,568000.0,46310,Petrol
1729,Maruti Suzuki Ritz,Maruti,10,250000.0,60000,Petrol
1730,Tata Nexon XT,Tata,6,690000.0,16449,Petrol
1731,Jeep Compass Limited,Jeep,5,1875000.0,27000,Petrol
1732,Tata Tigor Revotron,Tata,3,709000.0,15122,Petrol
1733,Hyundai Grand i10,Hyundai,9,569000.0,5221,Petrol
1734,Hyundai Grand i10,Hyundai,8,595000.0,35000,Petrol
1735,Toyota Corolla Altis,Toyota,9,1025000.0,67800,Petrol
1736,Hyundai Creta E,Hyundai,6,1050000.0,34841,Petrol
1737,Maruti Suzuki Ciaz,Maruti,7,715000.0,22217,Petrol
1738,Tata Tiago XZ,Tata,4,679000.0,17817,Petrol
1739,Kia Seltos HTX,Kia,4,1545000.0,13969,Petrol
1740,Hyundai i20 Asta,Hyundai,3,960000.0,13626,Petrol
1741,Maruti Suzuki Wagon,Maruti,10,332000.0,31316,Petrol
1742,Maruti Suzuki Dzire,Maruti,6,725000.0,7050,Diesel
1743,Honda City 1.5,Honda,12,395000.0,74000,Petrol
1744,Hyundai Elite i20,Hyundai,5,801000.0,24737,Petrol
1745,Maruti Suzuki Vitara,Maruti,5,944999.9999999999,29147,Diesel
1746,Hyundai Creta E,Hyundai,7,969999.9999999999,48976,Diesel
1747,Maruti Suzuki Alto,Maruti,6,281000.0,70153,Petrol
1748,Hyundai Elite i20,Hyundai,5,675000.0,16398,Petrol
1749,Honda Amaze 1.2,Honda,10,390000.0,65636,Petrol
1750,Hyundai Elite i20,Hyundai,7,575000.0,30000,Petrol
1751,Hyundai i10 Magna,Hyundai,12,245000.00000000003,26916,Petrol
1752,Hyundai Grand i10,Hyundai,5,540000.0,34000,Petrol
1753,Hyundai Venue SX,Hyundai,3,1150000.0,16100,Diesel
1754,Honda City SV,Honda,9,650000.0,36623,Petrol
1755,Maruti Suzuki Eeco,Maruti,3,645000.0,1374,ecofriendly_fuel
1756,Honda City ZX,Honda,3,1590000.0,12372,Petrol
1757,Maruti Suzuki Ciaz,Maruti,4,850000.0,10200,Petrol
1758,Maruti Suzuki S-Presso,Maruti,4,465000.00000000006,28224,Petrol
1759,Maruti Suzuki Wagon,Maruti,7,451000.0,45116,ecofriendly_fuel
1760,Mercedes-Benz CLA 200,Mercedes-Benz,6,2590000.0,37000,Petrol
1761,MG Hector Sharp,MG,3,1875000.0,14000,Petrol
1762,Honda City V,Honda,7,730000.0,59053,Petrol
1763,Audi A4 2.0,Audi,12,1500000.0,73562,Diesel
1764,Mercedes-Benz GLE 350,Mercedes-Benz,9,3850000.0,75176,Diesel
1765,Toyota Corolla Altis,Toyota,6,1394000.0,34316,Petrol
1766,Toyota Innova Crysta,Toyota,3,2975000.0,23439,Diesel
1767,Jeep Grand Cherokee,Jeep,7,5300000.0,47300,Petrol
1768,Mahindra Marazzo M6,Mahindra,3,1485000.0,36700,Diesel
1769,Maruti Suzuki Wagon,Maruti,6,411000.00000000006,19021,Petrol
1770,Kia Seltos GTX,Kia,4,1850000.0,68700,Diesel
1771,MG Hector Sharp,MG,5,1698999.9999999998,28679,Diesel
1772,Tata Nexon XM,Tata,4,928999.9999999999,27499,Petrol
1773,Maruti Suzuki Vitara,Maruti,8,700000.0,86908,Diesel
1774,Volkswagen Passat 1.8L,Volkswagen,14,335000.0,55460,Petrol
1775,Ford EcoSport Titanium,Ford,7,679000.0,54310,Petrol
1776,Honda City ZX,Honda,7,1009000.0,58165,Petrol
1777,Mercedes-Benz GLE 300d,Mercedes-Benz,4,8600000.0,34000,Diesel
1778,Kia Sonet GTX,Kia,2,1250000.0,12800,Petrol
1779,Hyundai Accent Executive,Hyundai,13,270000.0,57704,Petrol
1780,Honda City ZX,Honda,2,1605999.9999999998,6116,Petrol
1781,Honda Brio S,Honda,11,295000.0,81000,Petrol
1782,MG Astor Sharp,MG,2,1549000.0,2200,Petrol
1783,Mahindra Marazzo M2,Mahindra,3,1136000.0,9238,Diesel
1784,Tata Harrier XZ,Tata,5,1695000.0,47082,Diesel
1785,Hyundai Xcent SX,Hyundai,9,500000.0,73000,Diesel
1786,Maruti Suzuki Swift,Maruti,7,610000.0,62000,Diesel
1787,Ford EcoSport Trend,Ford,10,451000.0,74529,Diesel
1788,Skoda Rapid TSI,Skoda,4,1125000.0,46807,Petrol
1789,Hyundai Grand i10,Hyundai,7,570000.0,25971,Petrol
1790,Maruti Suzuki Dzire,Maruti,6,611000.0,43100,Petrol
1791,MG Gloster Savvy,MG,3,4285000.0,20264,Diesel
1792,Maruti Suzuki Ciaz,Maruti,8,650000.0,75000,Petrol
1793,Honda City V,Honda,5,815000.0,20580,Petrol
1794,Hyundai Creta 1.6,Hyundai,5,1167000.0,28596,Petrol
1795,Honda Amaze 1.2,Honda,10,509000.0,48333,Petrol
1796,Mahindra XUV500 W6,Mahindra,7,950000.0,74000,Diesel
1798,Maruti Suzuki Vitara,Maruti,8,740000.0,42000,Diesel
1799,Honda Jazz V,Honda,8,590000.0,26786,Petrol
1800,Maruti Suzuki Celerio,Maruti,8,443000.0,36415,Petrol
1801,Mercedes-Benz GLE 250,Mercedes-Benz,6,5400000.0,42000,Diesel
1802,Honda City ZX,Honda,3,1511000.0,7747,Petrol
1803,Maruti Suzuki Swift,Maruti,5,734000.0,18619,Petrol
1804,Mercedes-Benz GLE 350,Mercedes-Benz,7,4700000.0,55000,Diesel
1805,Hyundai i10 Sportz,Hyundai,12,345000.0,36000,Petrol
1806,Renault Kwid 1.0,Renault,4,475000.0,2066,Petrol
1807,Audi Q2 Premium,Audi,4,3050000.0,10700,Petrol
1808,Maruti Suzuki Dzire,Maruti,6,660000.0,48000,Petrol
1809,Honda City V,Honda,8,675000.0,87693,Petrol
1810,Tata Nexon XMA,Tata,3,1025000.0,14836,Petrol
1811,Tata Harrier Kaziranga,Tata,2,2290000.0,16000,Diesel
1812,Hyundai Elite i20,Hyundai,6,721000.0,53864,Petrol
1813,Hyundai Elite i20,Hyundai,5,839000.0,14546,Petrol
1814,Honda Amaze 1.2,Honda,7,505000.0,87150,Petrol
1815,Maruti Suzuki Celerio,Maruti,6,525000.0,50889,ecofriendly_fuel
1816,Toyota Etios G,Toyota,13,275000.0,70000,Petrol
1817,Audi A4 35,Audi,6,3275000.0,47555,Diesel
1818,Datsun redi-GO T,Datsun,8,270000.0,63225,Petrol
1819,Mahindra KUV100 NXT,Mahindra,4,492000.0,60132,Petrol
1820,BMW 5 Series,BMW,8,2099000.0,42465,Diesel
1821,Mercedes-Benz C-Class 220,Mercedes-Benz,11,1095000.0,64304,Diesel
1822,Audi A6 35,Audi,8,2400000.0,79059,Diesel
1823,Hyundai Grand i10,Hyundai,3,725000.0,18590,ecofriendly_fuel
1824,Hyundai Creta 1.6,Hyundai,8,875000.0,75000,Diesel
1825,Jeep Compass Longitude,Jeep,7,1499000.0,70400,Diesel
1826,Honda City V,Honda,7,760000.0,79938,Petrol
1827,Mahindra XUV300 1.5,Mahindra,5,1300000.0,70000,Diesel
1828,MG Gloster Savvy,MG,4,4199000.0,24600,Diesel
1829,Maruti Suzuki Vitara,Maruti,6,825000.0,48174,Diesel
1830,Volkswagen Polo GT,Volkswagen,5,925000.0,52000,Petrol
1831,Renault Captur RXT,Renault,6,690000.0,34000,Petrol
1832,BMW X1 sDrive20d,BMW,5,3900000.0,16000,Diesel
1833,Maruti Suzuki Ritz,Maruti,12,345000.0,92000,Diesel
1834,Hyundai Verna SX,Hyundai,3,1150000.0,11000,Petrol
1835,Maruti Suzuki Swift,Maruti,10,550000.0,89000,Diesel
1836,Ford Endeavour Titanium,Ford,6,3143000.0,45000,Diesel
1837,Mercedes-Benz GLA 200,Mercedes-Benz,7,2175000.0,53000,Petrol
1838,Nissan Terrano XL,Nissan,9,575000.0,85000,Diesel
1839,Maruti Suzuki Swift,Maruti,12,334000.0,46000,Petrol
1840,Maruti Suzuki Dzire,Maruti,3,675000.0,45000,Petrol
1841,Jeep Compass Limited,Jeep,6,1341000.0,48381,Petrol
1842,Hyundai Grand i10,Hyundai,6,482000.0,20225,Petrol
1843,Toyota Corolla Altis,Toyota,6,1650000.0,25914,Petrol
1844,Mercedes-Benz GLE 250,Mercedes-Benz,6,5500000.0,50012,Diesel
1845,MG Hector Smart,MG,5,1499000.0,9700,Petrol
1846,Kia Seltos GTX,Kia,3,1864999.9999999998,8000,Petrol
1847,Hyundai Elite i20,Hyundai,8,620000.0,47452,Petrol
1848,Honda Jazz V,Honda,8,595000.0,10861,Petrol
1849,Maruti Suzuki SX4,Maruti,14,171000.0,76000,ecofriendly_fuel
1850,Maruti Suzuki A-Star,Maruti,11,295000.0,15000,Petrol
1851,Mahindra Marazzo M6,Mahindra,4,1137000.0,10616,Diesel
1852,Hyundai i20 Asta,Hyundai,3,1195000.0,10530,Petrol
1853,Honda Civic 1.8S,Honda,12,349000.0,62500,Petrol
1854,Kia Seltos GTX,Kia,3,1995000.0,7358,Petrol
1855,Citroen C5 Aircross,Citroen,3,3500000.0,27000,Diesel
1856,Honda City 1.5,Honda,14,310000.0,95000,Petrol
1857,Hyundai Grand i10,Hyundai,6,415000.00000000006,36234,Petrol
1858,Maruti Suzuki Alto,Maruti,5,389000.0,54765,ecofriendly_fuel
1859,Hyundai Grand i10,Hyundai,7,465000.00000000006,58000,Petrol
1860,Hyundai Santro Sportz,Hyundai,6,589000.0,13772,Petrol
1861,Ford Endeavour Titanium,Ford,6,3150000.0,47000,Diesel
1862,Hyundai Verna 1.6,Hyundai,5,1090000.0,45000,Diesel
1863,Mahindra Scorpio VLX,Mahindra,10,615000.0,127000,Diesel
1864,Honda City V,Honda,9,615000.0,21946,Petrol
1865,Hyundai Elite i20,Hyundai,9,551000.0,91,Diesel
1866,Ford EcoSport Titanium,Ford,11,434000.0,59685,Diesel
1867,Skoda Superb L&K,Skoda,3,3490000.0,14500,Petrol
1868,Maruti Suzuki Ertiga,Maruti,6,1080000.0,65917,Diesel
1869,Maruti Suzuki Wagon,Maruti,6,425000.0,34124,Petrol
1870,Maruti Suzuki Celerio,Maruti,5,486000.00000000006,25834,Petrol
1871,Maruti Suzuki Alto,Maruti,10,236000.0,58073,Petrol
1872,Maruti Suzuki Wagon,Maruti,11,357000.0,52002,Petrol
1873,Hyundai Tucson GLS,Hyundai,6,1989999.9999999998,17852,Diesel
1874,Volkswagen Tiguan Highline,Volkswagen,6,2495000.0,41797,Diesel
1875,Jaguar XF 2.2,Jaguar,10,1950000.0,36000,Diesel
1876,Honda Amaze 1.2,Honda,8,521000.0,37206,Petrol
1877,Maruti Suzuki Wagon,Maruti,11,335000.0,106900,ecofriendly_fuel
1878,Hyundai Elite i20,Hyundai,7,640000.0,46000,Petrol
1879,BMW X4 xDrive20d,BMW,4,6250000.0,13600,Diesel
1880,Maruti Suzuki Vitara,Maruti,6,735000.0,69812,Diesel
1881,Maruti Suzuki Vitara,Maruti,5,801000.0,33747,Diesel
1882,Hyundai Grand i10,Hyundai,9,360000.0,36122,Petrol
1883,Maruti Suzuki Wagon,Maruti,5,475000.0,38447,Petrol
1884,Hyundai Elite i20,Hyundai,7,635000.0,18000,Petrol
1885,Hyundai i10 Magna,Hyundai,11,295000.0,63000,Petrol
1886,Hyundai Grand i10,Hyundai,4,712000.0,24736,Petrol
1887,Ford Endeavour Titanium,Ford,6,3189000.0,25160,Diesel
1888,Audi Q3 35,Audi,8,2150000.0,76840,Diesel
1889,BMW X1 sDrive20i,BMW,3,4190000.0,19000,Petrol
1890,Maruti Suzuki Wagon,Maruti,9,450000.0,56000,Petrol
1891,Hyundai i10 1.1L,Hyundai,9,359000.0,26250,Petrol
1893,Maruti Suzuki Dzire,Maruti,5,641000.0,30663,Petrol
1894,Maruti Suzuki Swift,Maruti,11,415000.00000000006,71138,Petrol
1895,Ford EcoSport Titanium,Ford,5,1085000.0,17002,Petrol
1896,Skoda Yeti Active,Skoda,12,349000.0,86000,Diesel
1898,Tata Tiago XE,Tata,2,400000.0,100088,Petrol
1899,Mercedes-Benz GL 350,Mercedes-Benz,9,4700000.0,69000,Diesel
1900,Honda City E,Honda,10,530000.0,69000,Petrol
1901,Maruti Suzuki Baleno,Maruti,6,690000.0,40244,Petrol
1902,Ford EcoSport Titanium,Ford,7,828999.9999999999,35724,Petrol
1903,Maruti Suzuki Ciaz,Maruti,7,697000.0,43152,Petrol
1904,Hyundai Creta SX,Hyundai,7,1195000.0,120000,Diesel
1905,MG Hector Sharp,MG,3,1800000.0,21105,Petrol
1906,Honda Brio S,Honda,10,438999.99999999994,46089,Petrol
1907,Maruti Suzuki Eeco,Maruti,4,492000.0,18568,Petrol
1908,Hyundai Grand i10,Hyundai,6,539000.0,57847,Petrol
1909,Volkswagen Vento Highline,Volkswagen,9,635000.0,58436,Diesel
1910,Maruti Suzuki Swift,Maruti,9,490000.00000000006,52000,Petrol
1911,Volkswagen Vento Highline,Volkswagen,3,1350000.0,30788,Petrol
1912,Honda Amaze 1.5,Honda,10,450000.0,90354,Diesel
1913,Kia Seltos HTE,Kia,3,1075000.0,11870,Petrol
1914,Toyota Corolla Altis,Toyota,14,345000.0,149500,ecofriendly_fuel
1915,Hyundai Xcent S,Hyundai,9,475000.0,44000,Petrol
1916,Hyundai Santa Fe,Hyundai,9,1625000.0,55545,Diesel
1917,Tata Tiago Revotron,Tata,6,445000.0,57000,Petrol
1918,Maruti Suzuki Ritz,Maruti,12,325000.0,49000,Petrol
1919,Tata Safari XZA,Tata,3,2400000.0,16600,Diesel
1920,Maruti Suzuki Ciaz,Maruti,6,923000.0,30830,Petrol
1921,Maruti Suzuki Wagon,Maruti,7,465000.00000000006,72000,ecofriendly_fuel
1922,Audi A4 2.0,Audi,10,1650000.0,89070,Diesel
1923,Mahindra XUV300 1.2,Mahindra,3,724000.0,15777,Petrol
1924,Skoda Kodiaq Style,Skoda,7,2975000.0,25000,Diesel
1925,Toyota Innova Crysta,Toyota,3,3100000.0,33500,Diesel
1926,Volkswagen Vento Highline,Volkswagen,8,790000.0,48000,Diesel
1927,Hyundai Grand i10,Hyundai,3,709000.0,21187,ecofriendly_fuel
1928,Hyundai Elite i20,Hyundai,10,395000.0,58326,Petrol
1929,Maruti Suzuki Eeco,Maruti,5,433000.0,12566,Petrol
1930,Maruti Suzuki Celerio,Maruti,9,398000.0,49821,Petrol
1931,Hyundai Grand i10,Hyundai,11,395000.0,25028,Petrol
1932,Mahindra KUV100 NXT,Mahindra,6,451000.0,41604,Petrol
1933,Maruti Suzuki Wagon,Maruti,13,254999.99999999997,80386,Petrol
1934,Mercedes-Benz E-Class E,Mercedes-Benz,4,6000000.0,17500,Diesel
1935,Maruti Suzuki Ciaz,Maruti,5,869999.9999999999,27095,Diesel
1936,Honda City VX,Honda,6,885000.0,34178,Diesel
1937,Mahindra XUV500 W10,Mahindra,8,975000.0,37000,Diesel
1938,Hyundai Elantra 1.6,Hyundai,7,1300000.0,85930,Diesel
1939,Hyundai Grand i10,Hyundai,7,530000.0,35373,Petrol
1940,BMW 5 Series,BMW,2,6800000.0,9664,Petrol
1941,Honda Jazz VX,Honda,6,532000.0,34640,Petrol
1942,Renault Duster RXL,Renault,7,699000.0,50244,Petrol
1943,Honda WR-V VX,Honda,6,785000.0,29099,Petrol
1944,Volkswagen Polo GT,Volkswagen,8,695000.0,27239,Petrol
1945,Hyundai i10 Sportz,Hyundai,10,245000.00000000003,41000,Petrol
1946,Datsun GO+ T,Datsun,5,498000.00000000006,15755,Petrol
1947,Audi A4 2.0,Audi,9,1395000.0,57566,Diesel
1948,Maruti Suzuki Alto,Maruti,12,239000.0,65315,Petrol
1949,Maruti Suzuki Alto,Maruti,8,379000.0,74200,Petrol
1950,Skoda Slavia Style,Skoda,2,1657999.9999999998,6098,Petrol
1951,Hyundai i10 1.1L,Hyundai,8,425000.0,46150,Petrol
1952,BMW X1 sDrive20d,BMW,8,2250000.0,68714,Diesel
1953,Honda Amaze 1.2,Honda,11,430000.0,61000,Petrol
1954,BMW X1 sDrive20d,BMW,3,4475000.0,7100,Diesel
1955,Mercedes-Benz S-Class S,Mercedes-Benz,7,6900000.0,18000,Diesel
1956,Maruti Suzuki Swift,Maruti,4,795000.0,21800,Petrol
1957,Maruti Suzuki Wagon,Maruti,6,475000.0,84827,Petrol
1958,Tata Tiago Revotron,Tata,7,475000.0,34867,Petrol
1959,Volvo V40 D3,Volvo,6,1675000.0,47000,Diesel
1960,Renault Kwid 1.0,Renault,5,455999.99999999994,53447,Petrol
1962,Hyundai Grand i10,Hyundai,10,394000.0,67844,Petrol
1963,Renault Kwid 1.0,Renault,7,335000.0,32000,Petrol
1964,Honda Amaze 1.2,Honda,8,649000.0,15075,Petrol
1965,Hyundai Elite i20,Hyundai,8,650000.0,100000,Petrol
1966,Honda Brio VX,Honda,10,434999.99999999994,46314,Petrol
1967,Maruti Suzuki Baleno,Maruti,7,730000.0,58238,Diesel
1968,Ford Figo Trend,Ford,7,430000.0,44000,Petrol
1969,Skoda Rapid Style,Skoda,8,666000.0,45834,Petrol
1970,MG Gloster Savvy,MG,4,3900000.0,22000,Diesel
1971,Ford Aspire Trend,Ford,5,677000.0,47781,ecofriendly_fuel
1972,Honda WR-V VX,Honda,6,735000.0,51425,Petrol
1973,Jaguar XE Prestige,Jaguar,6,3775000.0,9090,Diesel
